20.000000,0.000000
20.200001,0.000000
20.400002,0.000000
20.600002,0.000000
20.800003,0.000000
21.000004,0.000000
21.200005,0.000000
21.400005,0.000000
21.600006,0.000000
21.800007,0.000000
22.000008,0.000000
22.200008,0.000000
22.400009,0.000000
22.600010,0.000000
22.800011,0.000000
23.000011,0.000000
23.200012,0.000000
23.400013,0.000000
23.600014,0.000000
23.800014,0.000000
24.000015,0.000000
24.200016,0.000000
24.400017,0.000000
24.600018,0.000000
24.800018,0.000000
25.000019,0.000000
25.200020,0.000000
25.400021,0.000000
25.600021,0.000000
25.800022,0.000000
26.000023,0.000000
26.200024,0.000000
26.400024,0.000000
26.600025,0.000000
26.800026,0.000000
27.000027,0.000000
27.200027,0.000000
27.400028,0.000000
27.600029,0.000000
27.800030,0.000000
28.000031,0.000000
28.200031,0.000000
28.400032,0.000000
28.600033,0.000000
28.800034,0.000000
29.000034,0.000000
29.200035,0.000000
29.400036,0.000000
29.600037,0.000000
29.800037,0.000000
30.000038,0.000000
30.200039,0.000000
30.400040,0.000000
30.600040,0.000000
30.800041,0.000000
31.000042,0.000000
31.200043,0.000000
31.400043,0.000000
31.600044,0.000000
31.800045,0.000000
32.000046,0.000000
32.200047,0.000000
32.400047,0.000000
32.600048,0.000000
32.800049,0.000000
33.000050,0.000000
33.200050,0.000000
33.400051,0.000000
33.600052,0.000000
33.800053,0.000000
34.000053,0.000000
34.200054,0.000000
34.400055,0.000000
34.600056,0.000000
34.800056,0.000000
35.000057,0.000000
35.200058,0.000000
35.400059,0.000000
35.600060,0.000000
35.800060,0.000000
36.000061,0.000000
36.200062,0.000000
36.400063,0.000000
36.600063,0.000000
36.800064,0.000000
37.000065,0.000000
37.200066,0.000000
37.400066,0.000000
37.600067,0.000000
37.800068,0.000000
38.000069,0.000000
38.200069,0.000000
38.400070,0.000000
38.600071,0.000000
38.800072,0.000000
39.000072,0.000000
39.200073,0.000000
39.400074,0.000000
39.600075,0.000000
39.800076,0.000000
40.000076,0.000000
40.200077,0.000000
40.400078,0.000000
40.600079,0.000000
40.800079,0.000000
41.000080,0.000000
41.200081,0.000000
41.400082,0.000000
41.600082,0.000000
41.800083,0.000000
42.000084,0.000000
42.200085,0.000000
42.400085,0.000000
42.600086,0.000000
42.800087,0.000000
43.000088,0.000000
43.200089,0.000000
43.400089,0.000000
43.600090,0.000000
43.800091,0.000000
44.000092,0.000000
44.200092,0.000000
44.400093,0.000000
44.600094,0.000000
44.800095,0.000000
45.000095,0.000000
45.200096,0.000000
45.400097,0.000000
45.600098,0.000000
45.800098,0.000000
46.000099,0.000000
46.200100,0.000000
46.400101,0.000000
46.600101,0.000000
46.800102,0.000000
47.000103,0.000000
47.200104,0.000000
47.400105,0.000000
47.600105,0.000000
47.800106,0.000000
48.000107,0.000000
48.200108,0.000000
48.400108,0.000000
48.600109,0.000000
48.800110,0.000000
49.000111,0.000000
49.200111,0.000000
49.400112,0.000000
49.600113,0.000000
49.800114,0.000000
50.000114,0.000000
50.200115,0.000000
50.400116,0.000000
50.600117,0.000000
50.800117,0.000000
51.000118,0.000000
51.200119,0.000000
51.400120,0.000000
51.600121,0.000000
51.800121,0.000000
52.000122,0.000000
52.200123,0.000000
52.400124,0.000000
52.600124,0.000000
52.800125,0.000000
53.000126,0.000000
53.200127,0.000000
53.400127,0.000000
53.600128,0.000000
53.800129,0.000000
54.000130,0.000000
54.200130,0.000000
54.400131,0.000000
54.600132,0.000000
54.800133,0.000000
55.000134,0.000000
55.200134,0.000000
55.400135,0.000000
55.600136,0.000000
55.800137,0.000000
56.000137,0.000000
56.200138,0.000000
56.400139,0.000000
56.600140,0.000000
56.800140,0.000000
57.000141,0.000000
57.200142,0.000000
57.400143,0.000000
57.600143,0.000000
57.800144,0.000000
58.000145,0.000000
58.200146,0.000000
58.400146,0.000000
58.600147,0.000000
58.800148,0.000000
59.000149,0.000000
59.200150,0.000000
59.400150,0.000000
59.600151,0.000000
59.800152,0.000000
60.000153,0.000000
60.200153,0.000000
60.400154,0.000000
60.600155,0.000000
60.800156,0.000000
61.000156,0.000000
61.200157,0.000000
61.400158,0.000000
61.600159,0.000000
61.800159,0.000000
62.000160,0.000000
62.200161,0.000000
62.400162,0.000000
62.600163,0.000000
62.800163,0.000000
63.000164,0.000000
63.200165,0.000000
63.400166,0.000000
63.600166,0.000000
63.800167,0.000000
64.000168,0.000000
64.200165,0.000000
64.400162,0.000000
64.600159,0.000000
64.800156,0.000000
65.000153,0.000000
65.200150,0.000000
65.400146,0.000000
65.600143,0.000000
65.800140,0.000000
66.000137,0.000000
66.200134,0.000000
66.400131,0.000000
66.600128,0.000000
66.800125,0.000000
67.000122,0.000000
67.200119,0.000000
67.400116,0.000000
67.600113,0.000000
67.800110,0.000000
68.000107,0.000000
68.200104,0.000000
68.400101,0.000000
68.600098,0.000000
68.800095,0.000000
69.000092,0.000000
69.200089,0.000000
69.400085,0.000000
69.600082,0.000000
69.800079,0.000000
70.000076,0.000000
70.200073,0.000000
70.400070,0.000000
70.600067,0.000000
70.800064,0.000000
71.000061,0.000000
71.200058,0.000000
71.400055,0.000000
71.600052,0.000000
71.800049,0.000000
72.000046,0.000000
72.200043,0.000000
72.400040,0.000000
72.600037,0.000000
72.800034,0.000000
73.000031,0.000000
73.200027,0.000000
73.400024,0.000000
73.600021,0.000000
73.800018,0.000000
74.000015,0.000000
74.200012,0.000000
74.400009,0.000000
74.600006,0.000000
74.800003,0.000000
75.000000,0.000000
75.199997,0.000000
75.399994,0.000000
75.599991,0.000000
75.799988,0.000000
75.999985,0.000000
76.199982,0.000000
76.399979,0.000000
76.599976,0.000000
76.799973,0.000000
76.999969,0.000000
77.199966,0.000000
77.399963,0.000000
77.599960,0.000000
77.799957,0.000000
77.999954,0.000000
78.199951,0.000000
